celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,judge_scores,total_score,avg_score,min_score,max_score,num_judges,score_std,judge_rank,contestants_this_week,judge_score_pct,is_last_week,is_eliminated,judge_rank_pct,score_vs_week_avg,score_vs_week_max,cumulative_avg_score,actual_voting_method,is_controversial
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,3,"[7.0, 6.0, 6.0, 6.0]",25.0,6.25,6.0,7.0,4,0.4330127018922193,8.0,12,7.6923076923076925,False,False,0.6666666666666666,-2.083333333333332,7.0,28.0,percentage,False
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,4,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,11.0,11,6.896551724137931,True,True,1.0,-5.727272727272727,12.0,27.0,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,1,"[7.0, 6.0, 6.0, 7.0]",26.0,6.5,6.0,7.0,4,0.5,5.0,13,7.878787878787878,False,False,0.38461538461538464,0.6153846153846168,5.0,,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,2,"[7.0, 7.0, 7.0, 7.0]",28.0,7.0,7.0,7.0,4,0.0,6.0,13,7.954545454545454,False,False,0.46153846153846156,0.9230769230769234,4.0,26.0,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,3,"[8.0, 8.0, 8.0, 8.0]",32.0,8.0,8.0,8.0,4,0.0,1.0,12,9.846153846153847,False,False,0.08333333333333333,4.916666666666668,0.0,27.0,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,4,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,6.0,11,8.812260536398467,False,False,0.5454545454545454,-0.7272727272727266,7.0,28.666666666666668,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,9,10.434782608695652,False,False,0.6666666666666666,-1.5555555555555571,5.0,27.25,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,6,"[9.0, 10.0, 9.0, 9.0]",37.0,9.25,9.0,10.0,4,0.4330127018922193,3.0,9,12.131147540983607,False,False,0.3333333333333333,3.1111111111111143,3.0,26.6,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7,"[9.5, 9.0, 9.0, 9.5]",37.0,9.25,9.0,9.5,4,0.25,1.0,8,13.430127041742287,False,False,0.125,2.5625,0.0,28.333333333333332,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,8,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,3.0,7,14.925387985460684,False,False,0.42857142857142855,1.285742857142857,4.9998000000000005,29.571428571428573,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,9,"[9.0, 9.0, 10.0, 9.0]",37.0,9.25,9.0,10.0,4,0.4330127018922193,4.0,6,16.299559471365637,False,False,0.6666666666666666,-0.8333333333333357,3.0,29.625,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,10,"[9.0, 9.5, 9.5]",28.0,9.333333333333334,9.0,9.5,3,0.23570226039551584,5.0,5,19.112627986348123,False,False,1.0,-1.3000000000000007,2.0,30.444444444444443,percentage,False
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,11,"[9.3333, 9.6666, 9.6666, 9.6666]",38.3331,9.583275,9.3333,9.6666,4,0.14432313354067725,3.0,4,25.191616266698034,True,False,0.75,0.2915750000000017,1.0001000000000033,30.2,percentage,False
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,1,"[5.0, 6.0, 5.0, 6.0]",22.0,5.5,5.0,6.0,4,0.5,11.0,13,6.666666666666667,False,False,0.8461538461538461,-3.3846153846153832,9.0,,percentage,False
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,2,"[6.0, 6.0, 6.0, 6.0]",24.0,6.0,6.0,6.0,4,0.0,10.0,13,6.8181818181818175,True,True,0.7692307692307693,-3.0769230769230766,8.0,22.0,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,1,"[8.0, 8.0, 7.0, 8.0]",31.0,7.75,7.0,8.0,4,0.4330127018922193,1.0,13,9.393939393939393,False,False,0.07692307692307693,5.615384615384617,0.0,,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,2,"[7.0, 7.0, 7.0, 8.0]",29.0,7.25,7.0,8.0,4,0.4330127018922193,4.0,13,8.238636363636363,False,False,0.3076923076923077,1.9230769230769234,3.0,31.0,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,3,"[7.0, 7.0, 8.0, 7.0]",29.0,7.25,7.0,8.0,4,0.4330127018922193,4.0,12,8.923076923076923,False,False,0.3333333333333333,1.9166666666666679,3.0,30.0,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,4,"[9.0, 9.0, 10.0]",28.0,9.333333333333334,9.0,10.0,3,0.4714045207910317,2.0,11,10.727969348659004,False,False,0.18181818181818182,4.272727272727273,2.0,29.666666666666668,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,5,"[10.0, 9.0, 10.0]",29.0,9.666666666666666,9.0,10.0,3,0.4714045207910317,1.0,9,12.608695652173912,False,False,0.1111111111111111,3.444444444444443,0.0,29.25,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,6,"[10.0, 9.0, 9.0, 10.0]",38.0,9.5,9.0,10.0,4,0.5,2.0,9,12.459016393442624,False,False,0.2222222222222222,4.111111111111114,2.0,29.2,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,7,"[9.5, 9.0, 9.0, 9.5]",37.0,9.25,9.0,9.5,4,0.25,1.0,8,13.430127041742287,False,False,0.125,2.5625,0.0,30.666666666666668,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,8,"[11.6666, 11.6666, 11.6666]",34.9998,11.6666,11.6666,11.6666,3,0.0,1.0,7,17.41285314711756,False,False,0.14285714285714285,6.2855428571428575,0.0,31.571428571428573,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,9,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,5.0,6,15.859030837004406,False,False,0.8333333333333334,-1.8333333333333357,4.0,31.999975,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,10,"[9.5, 10.0, 10.0]",29.5,9.833333333333334,9.5,10.0,3,0.23570226039551584,3.0,5,20.13651877133106,False,False,0.6,0.1999999999999993,0.5,32.44442222222222,percentage,False
James Hinchcliffe,Sharna Burgess,Racing Driver,Non-US,Canada,29,23,2nd Place,2,11,"[9.6666, 9.6666, 9.6666, 10.0]",38.9998,9.74995,9.6666,10.0,4,0.1443664348108656,2.0,4,25.629755904896033,True,False,0.5,0.9582750000000004,0.3334000000000046,32.14998,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,1,"[7.0, 6.0, 6.0, 8.0]",27.0,6.75,6.0,8.0,4,0.82915619758885,3.0,13,8.181818181818182,False,False,0.23076923076923078,1.6153846153846168,4.0,,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,2,"[7.0, 8.0, 7.0, 7.0]",29.0,7.25,7.0,8.0,4,0.4330127018922193,4.0,13,8.238636363636363,False,False,0.3076923076923077,1.9230769230769234,3.0,27.0,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,3,"[6.0, 7.0, 6.0, 7.0]",26.0,6.5,6.0,7.0,4,0.5,7.0,12,8.0,False,False,0.5833333333333334,-1.0833333333333321,6.0,28.0,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,4,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,6.0,11,8.812260536398467,False,False,0.5454545454545454,-0.7272727272727266,7.0,27.333333333333332,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,5,"[9.0, 8.0, 9.0]",26.0,8.666666666666666,8.0,9.0,3,0.4714045207910317,4.0,9,11.304347826086957,False,False,0.4444444444444444,0.44444444444444287,3.0,26.25,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,6,"[10.0, 10.0, 10.0, 10.0]",40.0,10.0,10.0,10.0,4,0.0,1.0,9,13.114754098360656,False,False,0.1111111111111111,6.111111111111114,0.0,26.2,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7,"[8.0, 8.5, 9.0, 9.0]",34.5,8.625,8.0,9.0,4,0.414578098794425,3.0,8,12.522686025408348,False,False,0.375,0.0625,2.5,28.5,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,3.0,7,14.925387985460684,False,False,0.42857142857142855,1.285742857142857,4.9998000000000005,29.357142857142858,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9,"[10.0, 10.0, 10.0, 10.0]",40.0,10.0,10.0,10.0,4,0.0,1.0,6,17.62114537444934,False,False,0.16666666666666666,2.1666666666666643,0.0,29.4375,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10,"[9.5, 9.5, 10.0]",29.0,9.666666666666666,9.5,10.0,3,0.23570226039551584,4.0,5,19.795221843003414,False,False,0.8,-0.3000000000000007,1.0,30.61111111111111,percentage,False
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,11,"[8.5, 9.0, 9.0, 9.0]",35.5,8.875,8.5,9.0,4,0.21650635094610965,4.0,4,23.32976924558098,True,True,1.0,-2.541525,3.833200000000005,30.45,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,1,"[8.0, 8.0, 7.0, 8.0]",31.0,7.75,7.0,8.0,4,0.4330127018922193,1.0,13,9.393939393939393,False,False,0.07692307692307693,5.615384615384617,0.0,,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,2,"[8.0, 8.0, 8.0, 8.0]",32.0,8.0,8.0,8.0,4,0.0,1.0,13,9.090909090909092,False,False,0.07692307692307693,4.923076923076923,0.0,31.0,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,3,"[7.0, 8.0, 8.0, 8.0]",31.0,7.75,7.0,8.0,4,0.4330127018922193,2.0,12,9.538461538461538,False,False,0.16666666666666666,3.916666666666668,1.0,31.5,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,4,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,1.0,11,11.494252873563218,False,False,0.09090909090909091,6.272727272727273,0.0,31.333333333333332,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,5,"[8.0, 9.0, 8.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,5.0,9,10.869565217391305,False,False,0.5555555555555556,-0.5555555555555571,4.0,31.0,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,6,"[9.0, 9.0, 9.0, 10.0]",37.0,9.25,9.0,10.0,4,0.4330127018922193,3.0,9,12.131147540983607,False,False,0.3333333333333333,3.1111111111111143,3.0,29.8,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,7,"[8.0, 8.5, 9.0, 9.0]",34.5,8.625,8.0,9.0,4,0.414578098794425,3.0,8,12.522686025408348,False,False,0.375,0.0625,2.5,31.0,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8,"[11.0, 11.0, 11.0]",33.0,11.0,11.0,11.0,3,0.0,2.0,7,16.41792678400675,False,False,0.2857142857142857,4.285742857142857,1.9998000000000005,31.5,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9,"[10.0, 10.0, 10.0, 10.0]",40.0,10.0,10.0,10.0,4,0.0,1.0,6,17.62114537444934,False,False,0.16666666666666666,2.1666666666666643,0.0,31.6875,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,1.0,5,20.477815699658702,False,False,0.2,0.6999999999999993,0.0,32.611111111111114,percentage,False
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,11,"[9.6666, 10.0, 9.6666, 10.0]",39.333200000000005,9.833300000000001,9.6666,10.0,4,0.16669999999999963,1.0,4,25.848858582824956,True,False,0.25,1.291675000000005,0.0,32.35,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,1,"[7.0, 7.0, 6.0, 7.0]",27.0,6.75,6.0,7.0,4,0.4330127018922193,3.0,13,8.181818181818182,False,False,0.23076923076923078,1.6153846153846168,4.0,,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,2,"[7.0, 6.0, 7.0, 7.0]",27.0,6.75,6.0,7.0,4,0.4330127018922193,7.0,13,7.670454545454546,False,False,0.5384615384615384,-0.07692307692307665,5.0,27.0,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,3,"[7.0, 7.0, 7.0, 7.0]",28.0,7.0,7.0,7.0,4,0.0,5.0,12,8.615384615384615,False,False,0.4166666666666667,0.9166666666666679,4.0,27.0,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,4,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,10.0,11,8.045977011494253,False,False,0.9090909090909091,-2.7272727272727266,9.0,27.333333333333332,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,5,"[9.0, 9.0, 9.0]",27.0,9.0,9.0,9.0,3,0.0,2.0,9,11.73913043478261,False,False,0.2222222222222222,1.4444444444444429,2.0,25.75,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,6,"[8.0, 9.0, 9.0, 8.0]",34.0,8.5,8.0,9.0,4,0.5,5.0,9,11.147540983606557,False,False,0.5555555555555556,0.11111111111111427,6.0,26.0,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7,"[7.5, 8.0, 8.5, 8.0]",32.0,8.0,7.5,8.5,4,0.3535533905932738,8.0,8,11.61524500907441,False,False,1.0,-2.4375,5.0,27.333333333333332,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,8,"[7.0, 8.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,7.0,7,11.442797455519857,False,False,1.0,-5.714257142857143,11.9998,28.0,percentage,False
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,9,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,5.0,6,15.859030837004406,True,True,0.8333333333333334,-1.8333333333333357,4.0,27.375,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,1,"[6.0, 5.0, 5.0, 6.0]",22.0,5.5,5.0,6.0,4,0.5,11.0,13,6.666666666666667,False,False,0.8461538461538461,-3.3846153846153832,9.0,,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,2,"[7.0, 6.0, 6.0, 7.0]",26.0,6.5,6.0,7.0,4,0.5,8.0,13,7.386363636363637,False,False,0.6153846153846154,-1.0769230769230766,6.0,22.0,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,3,"[7.0, 7.0, 7.0, 7.0]",28.0,7.0,7.0,7.0,4,0.0,5.0,12,8.615384615384615,False,False,0.4166666666666667,0.9166666666666679,4.0,24.0,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,4,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,4.0,11,9.195402298850574,False,False,0.36363636363636365,0.2727272727272734,6.0,25.333333333333332,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,9,10.434782608695652,False,False,0.6666666666666666,-1.5555555555555571,5.0,25.0,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6,"[8.0, 7.0, 8.0, 8.0]",31.0,7.75,7.0,8.0,4,0.4330127018922193,6.0,9,10.163934426229508,False,False,0.6666666666666666,-2.8888888888888857,9.0,24.8,percentage,False
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,7,"[8.5, 8.0, 8.0, 8.5]",33.0,8.25,8.0,8.5,4,0.25,6.0,8,11.978221415607985,True,True,0.75,-1.4375,4.0,25.833333333333332,percentage,False
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,1,"[5.0, 5.0, 5.0, 5.0]",20.0,5.0,5.0,5.0,4,0.0,13.0,13,6.0606060606060606,False,False,1.0,-5.384615384615383,11.0,,percentage,False
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,2,"[6.0, 5.0, 6.0, 5.0]",22.0,5.5,5.0,6.0,4,0.5,13.0,13,6.25,False,False,1.0,-5.076923076923077,10.0,20.0,percentage,False
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,3,"[6.0, 5.0, 6.0, 6.0]",23.0,5.75,5.0,6.0,4,0.4330127018922193,11.0,12,7.076923076923077,True,True,0.9166666666666666,-4.083333333333332,9.0,21.0,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,1,"[6.0, 6.0, 6.0, 6.0]",24.0,6.0,6.0,6.0,4,0.0,9.0,13,7.2727272727272725,False,False,0.6923076923076923,-1.3846153846153832,7.0,,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,2,"[6.0, 6.0, 6.0, 6.0]",24.0,6.0,6.0,6.0,4,0.0,10.0,13,6.8181818181818175,False,False,0.7692307692307693,-3.0769230769230766,8.0,24.0,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,3,"[6.0, 7.0, 6.0, 6.0]",25.0,6.25,6.0,7.0,4,0.4330127018922193,8.0,12,7.6923076923076925,False,False,0.6666666666666666,-2.083333333333332,7.0,24.0,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,4,"[7.0, 7.0, 8.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,9.0,11,8.42911877394636,False,False,0.8181818181818182,-1.7272727272727266,8.0,24.333333333333332,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,9,10.434782608695652,False,False,0.6666666666666666,-1.5555555555555571,5.0,23.75,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6,"[7.0, 8.0, 8.0, 7.0]",30.0,7.5,7.0,8.0,4,0.5,7.0,9,9.836065573770492,False,False,0.7777777777777778,-3.8888888888888857,10.0,23.8,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,7,"[8.5, 8.0, 8.0, 8.5]",33.0,8.25,8.0,8.5,4,0.25,6.0,8,11.978221415607985,False,False,0.75,-1.4375,4.0,24.833333333333332,percentage,False
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,8,"[8.0, 9.0, 9.0]",26.0,8.666666666666666,8.0,9.0,3,0.4714045207910317,5.0,7,12.935336254065923,True,True,0.7142857142857143,-2.714257142857143,8.9998,26.0,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,1,"[7.0, 6.0, 6.0, 6.0]",25.0,6.25,6.0,7.0,4,0.4330127018922193,7.0,13,7.575757575757576,False,False,0.5384615384615384,-0.38461538461538325,6.0,,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,2,"[8.0, 7.0, 8.0, 8.0]",31.0,7.75,7.0,8.0,4,0.4330127018922193,2.0,13,8.806818181818182,False,False,0.15384615384615385,3.9230769230769234,1.0,25.0,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,3,"[8.0, 7.0, 8.0, 7.0]",30.0,7.5,7.0,8.0,4,0.5,3.0,12,9.230769230769232,False,False,0.25,2.916666666666668,2.0,28.0,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,4,"[9.0, 8.0, 8.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,3.0,11,9.578544061302683,False,False,0.2727272727272727,1.2727272727272734,5.0,28.666666666666668,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,5,"[9.0, 9.0, 9.0]",27.0,9.0,9.0,9.0,3,0.0,2.0,9,11.73913043478261,False,False,0.2222222222222222,1.4444444444444429,2.0,27.75,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,6,"[7.0, 8.0, 8.0, 7.0]",30.0,7.5,7.0,8.0,4,0.5,7.0,9,9.836065573770492,False,False,0.7777777777777778,-3.8888888888888857,10.0,27.6,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,7,"[8.5, 8.5, 9.0, 8.5]",34.5,8.625,8.5,9.0,4,0.21650635094610965,3.0,8,12.522686025408348,False,False,0.375,0.0625,2.5,28.0,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,8,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,7,11.940310388368545,False,False,0.8571428571428571,-4.714257142857143,10.9998,28.928571428571427,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,9,"[10.0, 10.0, 9.0, 9.0]",38.0,9.5,9.0,10.0,4,0.5,3.0,6,16.740088105726873,False,False,0.5,0.1666666666666643,2.0,28.3125,percentage,False
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,10,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,1.0,5,20.477815699658702,True,True,0.2,0.6999999999999993,0.0,29.38888888888889,percentage,False
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,1,"[7.0, 5.0, 6.0, 7.0]",25.0,6.25,5.0,7.0,4,0.82915619758885,7.0,13,7.575757575757576,False,False,0.5384615384615384,-0.38461538461538325,6.0,,percentage,False
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,2,"[6.0, 7.0, 6.0, 7.0]",26.0,6.5,6.0,7.0,4,0.5,8.0,13,7.386363636363637,False,False,0.6153846153846154,-1.0769230769230766,6.0,25.0,percentage,False
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,3,"[6.0, 6.0, 5.0, 6.0]",23.0,5.75,5.0,6.0,4,0.4330127018922193,11.0,12,7.076923076923077,False,False,0.9166666666666666,-4.083333333333332,9.0,25.5,percentage,False
