season,week,celebrity_name,judge_total,judge_rank,judge_share,air_date,air_date_source,pageviews
21,5,Kim Zolciak-Biermann,0.0,10.0,0.0,,,
21,5,Nick Carter,35.0,5.0,0.11627906976744186,,,
21,5,Paula Deen,26.0,9.0,0.08637873754152824,,,
21,5,Tamar Braxton,29.0,7.0,0.09634551495016612,,,
21,5,Victor Espinoza,0.0,10.0,0.0,,,
21,6,Alek Skarlatos,30.0,7.0,0.09584664536741214,,,
21,6,Alexa PenaVega,30.0,7.0,0.09584664536741214,,,
21,6,Andy Grammer,40.0,1.0,0.12779552715654952,,,
21,6,Bindi Irwin,40.0,1.0,0.12779552715654952,,,
21,6,Carlos PenaVega,38.0,5.0,0.12140575079872204,,,
21,6,Chaka Khan,0.0,10.0,0.0,,,
21,6,Gary Busey,0.0,10.0,0.0,,,
21,6,Hayes Grier,32.0,6.0,0.10223642172523961,,,
21,6,Kim Zolciak-Biermann,0.0,10.0,0.0,,,
21,6,Nick Carter,39.0,4.0,0.12460063897763578,,,
21,6,Paula Deen,24.0,9.0,0.07667731629392971,,,
21,6,Tamar Braxton,40.0,1.0,0.12779552715654952,,,
21,6,Victor Espinoza,0.0,10.0,0.0,,,
21,7,Alek Skarlatos,26.5,8.0,0.11990950226244344,,,
21,7,Alexa PenaVega,27.5,5.0,0.1244343891402715,,,
21,7,Andy Grammer,28.0,2.0,0.12669683257918551,,,
21,7,Bindi Irwin,29.0,1.0,0.13122171945701358,,,
21,7,Carlos PenaVega,28.0,2.0,0.12669683257918551,,,
21,7,Chaka Khan,0.0,9.0,0.0,,,
21,7,Gary Busey,0.0,9.0,0.0,,,
21,7,Hayes Grier,28.0,2.0,0.12669683257918551,,,
21,7,Kim Zolciak-Biermann,0.0,9.0,0.0,,,
21,7,Nick Carter,27.0,6.0,0.12217194570135746,,,
21,7,Paula Deen,0.0,9.0,0.0,,,
21,7,Tamar Braxton,27.0,6.0,0.12217194570135746,,,
21,7,Victor Espinoza,0.0,9.0,0.0,,,
21,8,Alek Skarlatos,25.0,6.0,0.12886637793725134,,,
21,8,Alexa PenaVega,26.9998,5.0,0.13917465724120795,,,
21,8,Andy Grammer,23.9998,7.0,0.1237106918887378,,,
21,8,Bindi Irwin,28.0,3.0,0.1443303432897215,,,
21,8,Carlos PenaVega,28.9998,2.0,0.14948396747618806,,,
21,8,Chaka Khan,0.0,8.0,0.0,,,
21,8,Gary Busey,0.0,8.0,0.0,,,
21,8,Hayes Grier,0.0,8.0,0.0,,,
21,8,Kim Zolciak-Biermann,0.0,8.0,0.0,,,
21,8,Nick Carter,33.0,1.0,0.17010361887717176,,,
21,8,Paula Deen,0.0,8.0,0.0,,,
21,8,Tamar Braxton,28.0,3.0,0.1443303432897215,,,
21,8,Victor Espinoza,0.0,8.0,0.0,,,
21,9,Alek Skarlatos,25.5,5.0,0.15501519756838905,,,
21,9,Alexa PenaVega,30.0,1.0,0.182370820668693,,,
21,9,Andy Grammer,0.0,7.0,0.0,,,
21,9,Bindi Irwin,30.0,1.0,0.182370820668693,,,
21,9,Carlos PenaVega,27.0,4.0,0.1641337386018237,,,
21,9,Chaka Khan,0.0,7.0,0.0,,,
21,9,Gary Busey,0.0,7.0,0.0,,,
21,9,Hayes Grier,0.0,7.0,0.0,,,
21,9,Kim Zolciak-Biermann,0.0,7.0,0.0,,,
21,9,Nick Carter,27.5,3.0,0.16717325227963525,,,
21,9,Paula Deen,0.0,7.0,0.0,,,
21,9,Tamar Braxton,24.5,6.0,0.14893617021276595,,,
21,9,Victor Espinoza,0.0,7.0,0.0,,,
21,10,Alek Skarlatos,28.5,3.0,0.24050632911392406,,,
21,10,Alexa PenaVega,0.0,5.0,0.0,,,
21,10,Andy Grammer,0.0,5.0,0.0,,,
21,10,Bindi Irwin,31.5,1.0,0.26582278481012656,,,
21,10,Carlos PenaVega,31.5,1.0,0.26582278481012656,,,
21,10,Chaka Khan,0.0,5.0,0.0,,,
21,10,Gary Busey,0.0,5.0,0.0,,,
21,10,Hayes Grier,0.0,5.0,0.0,,,
21,10,Kim Zolciak-Biermann,0.0,5.0,0.0,,,
21,10,Nick Carter,27.0,4.0,0.22784810126582278,,,
21,10,Paula Deen,0.0,5.0,0.0,,,
21,10,Tamar Braxton,0.0,5.0,0.0,,,
21,10,Victor Espinoza,0.0,5.0,0.0,,,
21,11,Alek Skarlatos,27.999899999999997,4.0,0.23728748922668577,,,
21,11,Alexa PenaVega,0.0,5.0,0.0,,,
21,11,Andy Grammer,0.0,5.0,0.0,,,
21,11,Bindi Irwin,30.0,1.0,0.25423750359110475,,,
21,11,Carlos PenaVega,30.0,1.0,0.25423750359110475,,,
21,11,Chaka Khan,0.0,5.0,0.0,,,
21,11,Gary Busey,0.0,5.0,0.0,,,
21,11,Hayes Grier,0.0,5.0,0.0,,,
21,11,Kim Zolciak-Biermann,0.0,5.0,0.0,,,
21,11,Nick Carter,30.0,1.0,0.25423750359110475,,,
21,11,Paula Deen,0.0,5.0,0.0,,,
21,11,Tamar Braxton,0.0,5.0,0.0,,,
21,11,Victor Espinoza,0.0,5.0,0.0,,,
22,1,Antonio Brown,21.0,4.0,0.08860759493670886,,,
22,1,Doug Flutie,15.0,11.0,0.06329113924050633,,,
22,1,Geraldo Rivera,13.0,12.0,0.05485232067510549,,,
22,1,Ginger Zee,23.0,1.0,0.0970464135021097,,,
22,1,Jodie Sweetin,20.0,8.0,0.08438818565400844,,,
22,1,Kim Fields,20.0,8.0,0.08438818565400844,,,
22,1,Marla Maples,21.0,4.0,0.08860759493670886,,,
22,1,Mischa Barton,16.0,10.0,0.06751054852320675,,,
22,1,Nyle DiMarco,23.0,1.0,0.0970464135021097,,,
22,1,Paige VanZant,21.0,4.0,0.08860759493670886,,,
22,1,Von Miller,21.0,4.0,0.08860759493670886,,,
22,1,Wanya Morris,23.0,1.0,0.0970464135021097,,,
22,2,Antonio Brown,19.0,9.0,0.08050847457627118,,,
22,2,Doug Flutie,20.0,5.0,0.0847457627118644,,,
22,2,Geraldo Rivera,13.0,12.0,0.05508474576271186,,,
22,2,Ginger Zee,21.0,3.0,0.08898305084745763,,,
22,2,Jodie Sweetin,21.0,3.0,0.08898305084745763,,,
22,2,Kim Fields,19.0,9.0,0.08050847457627118,,,
22,2,Marla Maples,20.0,5.0,0.0847457627118644,,,
22,2,Mischa Barton,15.0,11.0,0.0635593220338983,,,
22,2,Nyle DiMarco,20.0,5.0,0.0847457627118644,,,
22,2,Paige VanZant,24.0,1.0,0.1016949152542373,,,
22,2,Von Miller,20.0,5.0,0.0847457627118644,,,
22,2,Wanya Morris,24.0,1.0,0.1016949152542373,,,
22,3,Antonio Brown,20.0,8.0,0.08438818565400844,,,
22,3,Doug Flutie,20.0,8.0,0.08438818565400844,,,
22,3,Geraldo Rivera,0.0,12.0,0.0,,,
22,3,Ginger Zee,21.0,6.0,0.08860759493670886,,,
22,3,Jodie Sweetin,23.0,3.0,0.0970464135021097,,,
22,3,Kim Fields,22.0,5.0,0.09282700421940929,,,
22,3,Marla Maples,21.0,6.0,0.08860759493670886,,,
22,3,Mischa Barton,18.0,11.0,0.0759493670886076,,,
22,3,Nyle DiMarco,25.0,1.0,0.10548523206751055,,,
22,3,Paige VanZant,23.0,3.0,0.0970464135021097,,,
22,3,Von Miller,20.0,8.0,0.08438818565400844,,,
22,3,Wanya Morris,24.0,2.0,0.10126582278481013,,,
22,4,Antonio Brown,35.0,3.0,0.109717868338558,2016-05-23,wikipedia_week_date_table,7899.0
22,4,Doug Flutie,24.0,10.0,0.07523510971786834,2016-05-23,wikipedia_week_date_table,3872.0
22,4,Geraldo Rivera,0.0,11.0,0.0,2016-05-23,wikipedia_week_date_table,4506.0
22,4,Ginger Zee,36.0,1.0,0.11285266457680251,2016-05-23,wikipedia_week_date_table,14599.0
22,4,Jodie Sweetin,27.0,9.0,0.08463949843260188,2016-05-23,wikipedia_week_date_table,12637.0
22,4,Kim Fields,32.0,6.0,0.10031347962382445,2016-05-23,wikipedia_week_date_table,3358.0
22,4,Marla Maples,28.0,8.0,0.0877742946708464,2016-05-23,wikipedia_week_date_table,23073.0
22,4,Mischa Barton,0.0,11.0,0.0,2016-05-23,wikipedia_week_date_table,11472.0
22,4,Nyle DiMarco,34.0,5.0,0.10658307210031348,2016-05-23,wikipedia_week_date_table,20699.0
22,4,Paige VanZant,36.0,1.0,0.11285266457680251,2016-05-23,wikipedia_week_date_table,18187.0
22,4,Von Miller,32.0,6.0,0.10031347962382445,2016-05-23,wikipedia_week_date_table,4112.0
22,4,Wanya Morris,35.0,3.0,0.109717868338558,2016-05-23,wikipedia_week_date_table,7596.0
22,5,Antonio Brown,26.0,9.0,0.09420289855072464,2016-05-24,wikipedia_week_date_table,11384.0
22,5,Doug Flutie,28.0,7.0,0.10144927536231885,2016-05-24,wikipedia_week_date_table,11435.0
22,5,Geraldo Rivera,0.0,10.0,0.0,2016-05-24,wikipedia_week_date_table,11282.0
22,5,Ginger Zee,32.0,3.0,0.11594202898550725,2016-05-24,wikipedia_week_date_table,54715.0
22,5,Jodie Sweetin,35.0,2.0,0.12681159420289856,2016-05-24,wikipedia_week_date_table,21625.0
22,5,Kim Fields,28.0,7.0,0.10144927536231885,2016-05-24,wikipedia_week_date_table,7929.0
22,5,Marla Maples,0.0,10.0,0.0,2016-05-24,wikipedia_week_date_table,43100.0
22,5,Mischa Barton,0.0,10.0,0.0,2016-05-24,wikipedia_week_date_table,18006.0
22,5,Nyle DiMarco,37.0,1.0,0.13405797101449277,2016-05-24,wikipedia_week_date_table,228475.0
22,5,Paige VanZant,31.0,4.0,0.11231884057971014,2016-05-24,wikipedia_week_date_table,112306.0
22,5,Von Miller,29.0,6.0,0.10507246376811594,2016-05-24,wikipedia_week_date_table,8140.0
22,5,Wanya Morris,30.0,5.0,0.10869565217391304,2016-05-24,wikipedia_week_date_table,6874.0
22,6,Antonio Brown,27.0,3.0,0.11894273127753303,2016-04-11,wikipedia_week_date_table,101054.0
22,6,Doug Flutie,21.0,9.0,0.09251101321585903,2016-04-11,wikipedia_week_date_table,108412.0
22,6,Geraldo Rivera,0.0,10.0,0.0,2016-04-11,wikipedia_week_date_table,28708.0
22,6,Ginger Zee,24.0,6.0,0.10572687224669604,2016-04-11,wikipedia_week_date_table,69114.0
22,6,Jodie Sweetin,25.0,4.0,0.11013215859030837,2016-04-11,wikipedia_week_date_table,171428.0
22,6,Kim Fields,24.0,6.0,0.10572687224669604,2016-04-11,wikipedia_week_date_table,72209.0
22,6,Marla Maples,0.0,10.0,0.0,2016-04-11,wikipedia_week_date_table,313005.0
22,6,Mischa Barton,0.0,10.0,0.0,2016-04-11,wikipedia_week_date_table,129097.0
22,6,Nyle DiMarco,25.0,4.0,0.11013215859030837,2016-04-11,wikipedia_week_date_table,136356.0
22,6,Paige VanZant,28.0,2.0,0.12334801762114538,2016-04-11,wikipedia_week_date_table,90732.0
22,6,Von Miller,24.0,6.0,0.10572687224669604,2016-04-11,wikipedia_week_date_table,70963.0
22,6,Wanya Morris,29.0,1.0,0.1277533039647577,2016-04-11,wikipedia_week_date_table,28350.0
22,7,Antonio Brown,26.0,5.0,0.12149532710280374,2016-04-25,wikipedia_week_date_table,20891.0
22,7,Doug Flutie,0.0,9.0,0.0,2016-04-25,wikipedia_week_date_table,45821.0
22,7,Geraldo Rivera,0.0,9.0,0.0,2016-04-25,wikipedia_week_date_table,12039.0
22,7,Ginger Zee,27.5,2.0,0.12850467289719625,2016-04-25,wikipedia_week_date_table,27830.0
22,7,Jodie Sweetin,25.5,8.0,0.1191588785046729,2016-04-25,wikipedia_week_date_table,73159.0
22,7,Kim Fields,26.0,5.0,0.12149532710280374,2016-04-25,wikipedia_week_date_table,25748.0
22,7,Marla Maples,0.0,9.0,0.0,2016-04-25,wikipedia_week_date_table,49291.0
22,7,Mischa Barton,0.0,9.0,0.0,2016-04-25,wikipedia_week_date_table,26261.0
22,7,Nyle DiMarco,28.0,1.0,0.1308411214953271,2016-04-25,wikipedia_week_date_table,43853.0
22,7,Paige VanZant,27.5,2.0,0.12850467289719625,2016-04-25,wikipedia_week_date_table,44633.0
22,7,Von Miller,26.0,5.0,0.12149532710280374,2016-04-25,wikipedia_week_date_table,21383.0
22,7,Wanya Morris,27.5,2.0,0.12850467289719625,2016-04-25,wikipedia_week_date_table,11749.0
22,8,Antonio Brown,27.0,5.0,0.15976331360946747,,,
22,8,Doug Flutie,0.0,7.0,0.0,,,
22,8,Geraldo Rivera,0.0,7.0,0.0,,,
22,8,Ginger Zee,30.0,1.0,0.17751479289940827,,,
22,8,Jodie Sweetin,30.0,1.0,0.17751479289940827,,,
22,8,Kim Fields,0.0,7.0,0.0,,,
22,8,Marla Maples,0.0,7.0,0.0,,,
22,8,Mischa Barton,0.0,7.0,0.0,,,
22,8,Nyle DiMarco,29.0,3.0,0.17159763313609466,,,
22,8,Paige VanZant,28.0,4.0,0.16568047337278108,,,
22,8,Von Miller,0.0,7.0,0.0,,,
22,8,Wanya Morris,25.0,6.0,0.14792899408284024,,,
22,9,Antonio Brown,27.5,5.0,0.1916376306620209,,,
22,9,Doug Flutie,0.0,6.0,0.0,,,
22,9,Geraldo Rivera,0.0,6.0,0.0,,,
22,9,Ginger Zee,28.0,4.0,0.1951219512195122,,,
22,9,Jodie Sweetin,0.0,6.0,0.0,,,
22,9,Kim Fields,0.0,6.0,0.0,,,
22,9,Marla Maples,0.0,6.0,0.0,,,
22,9,Mischa Barton,0.0,6.0,0.0,,,
22,9,Nyle DiMarco,28.5,3.0,0.1986062717770035,,,
22,9,Paige VanZant,29.5,2.0,0.20557491289198607,,,
22,9,Von Miller,0.0,6.0,0.0,,,
22,9,Wanya Morris,30.0,1.0,0.20905923344947736,,,
22,10,Antonio Brown,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,29668.0
22,10,Doug Flutie,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,14892.0
22,10,Geraldo Rivera,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,26095.0
22,10,Ginger Zee,28.333199999999998,3.0,0.32567046285270274,2016-05-02,wikipedia_week_date_table,31851.0
22,10,Jodie Sweetin,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,58752.0
22,10,Kim Fields,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,34929.0
22,10,Marla Maples,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,150410.0
22,10,Mischa Barton,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,36158.0
22,10,Nyle DiMarco,28.9998,2.0,0.3333325670462853,2016-05-02,wikipedia_week_date_table,56139.0
22,10,Paige VanZant,29.666600000000003,1.0,0.340996970101012,2016-05-02,wikipedia_week_date_table,68407.0
22,10,Von Miller,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,33161.0
22,10,Wanya Morris,0.0,4.0,0.0,2016-05-02,wikipedia_week_date_table,15707.0
22,11,Antonio Brown,,,,2016-05-16,wikipedia_week_date_table,61746.0
22,11,Doug Flutie,,,,2016-05-16,wikipedia_week_date_table,14119.0
22,11,Geraldo Rivera,,,,2016-05-16,wikipedia_week_date_table,14311.0
22,11,Ginger Zee,,,,2016-05-16,wikipedia_week_date_table,77008.0
22,11,Jodie Sweetin,,,,2016-05-16,wikipedia_week_date_table,59792.0
22,11,Kim Fields,,,,2016-05-16,wikipedia_week_date_table,12646.0
22,11,Marla Maples,,,,2016-05-16,wikipedia_week_date_table,116051.0
22,11,Mischa Barton,,,,2016-05-16,wikipedia_week_date_table,30957.0
22,11,Nyle DiMarco,,,,2016-05-16,wikipedia_week_date_table,104185.0
22,11,Paige VanZant,,,,2016-05-16,wikipedia_week_date_table,92708.0
22,11,Von Miller,,,,2016-05-16,wikipedia_week_date_table,13156.0
22,11,Wanya Morris,,,,2016-05-16,wikipedia_week_date_table,93651.0
23,1,Amber Rose,24.0,9.0,0.07272727272727272,,,
23,1,Babyface,26.0,5.0,0.07878787878787878,,,
23,1,Calvin Johnson Jr.,26.0,5.0,0.07878787878787878,,,
23,1,Jake T. Austin,22.0,11.0,0.06666666666666667,,,
23,1,James Hinchcliffe,31.0,1.0,0.09393939393939393,,,
23,1,Jana Kramer,27.0,3.0,0.08181818181818182,,,
23,1,Laurie Hernandez,31.0,1.0,0.09393939393939393,,,
23,1,Marilu Henner,27.0,3.0,0.08181818181818182,,,
23,1,Maureen McCormick,22.0,11.0,0.06666666666666667,,,
23,1,Rick Perry,20.0,13.0,0.06060606060606061,,,
23,1,Ryan Lochte,24.0,9.0,0.07272727272727272,,,
23,1,Terra Jole,25.0,7.0,0.07575757575757576,,,
23,1,Vanilla Ice,25.0,7.0,0.07575757575757576,,,
23,2,Amber Rose,24.0,10.0,0.06818181818181818,,,
23,2,Babyface,30.0,3.0,0.08522727272727272,,,
23,2,Calvin Johnson Jr.,28.0,6.0,0.07954545454545454,,,
23,2,Jake T. Austin,24.0,10.0,0.06818181818181818,,,
23,2,James Hinchcliffe,29.0,4.0,0.08238636363636363,,,
23,2,Jana Kramer,29.0,4.0,0.08238636363636363,,,
23,2,Laurie Hernandez,32.0,1.0,0.09090909090909091,,,
23,2,Marilu Henner,27.0,7.0,0.07670454545454546,,,
23,2,Maureen McCormick,26.0,8.0,0.07386363636363637,,,
23,2,Rick Perry,22.0,13.0,0.0625,,,
23,2,Ryan Lochte,24.0,10.0,0.06818181818181818,,,
23,2,Terra Jole,31.0,2.0,0.08806818181818182,,,
23,2,Vanilla Ice,26.0,8.0,0.07386363636363637,,,
23,3,Amber Rose,25.0,8.0,0.07692307692307693,,,
23,3,Babyface,25.0,8.0,0.07692307692307693,,,
23,3,Calvin Johnson Jr.,32.0,1.0,0.09846153846153846,,,
23,3,Jake T. Austin,0.0,13.0,0.0,,,
23,3,James Hinchcliffe,29.0,4.0,0.08923076923076922,,,
23,3,Jana Kramer,26.0,7.0,0.08,,,
23,3,Laurie Hernandez,31.0,2.0,0.09538461538461539,,,
23,3,Marilu Henner,28.0,5.0,0.08615384615384615,,,
23,3,Maureen McCormick,28.0,5.0,0.08615384615384615,,,
23,3,Rick Perry,23.0,11.0,0.07076923076923076,,,
23,3,Ryan Lochte,25.0,8.0,0.07692307692307693,,,
23,3,Terra Jole,30.0,3.0,0.09230769230769231,,,
23,3,Vanilla Ice,23.0,11.0,0.07076923076923076,,,
23,4,Amber Rose,24.0,4.0,0.09195402298850575,,,
23,4,Babyface,18.0,11.0,0.06896551724137931,,,
23,4,Calvin Johnson Jr.,23.0,6.0,0.08812260536398467,,,
23,4,Jake T. Austin,0.0,12.0,0.0,,,
23,4,James Hinchcliffe,28.0,2.0,0.10727969348659004,,,
23,4,Jana Kramer,23.0,6.0,0.08812260536398467,,,
23,4,Laurie Hernandez,30.0,1.0,0.11494252873563218,,,
23,4,Marilu Henner,21.0,10.0,0.08045977011494253,,,
23,4,Maureen McCormick,24.0,4.0,0.09195402298850575,,,
23,4,Rick Perry,0.0,12.0,0.0,,,
23,4,Ryan Lochte,22.0,9.0,0.0842911877394636,,,
23,4,Terra Jole,25.0,3.0,0.09578544061302682,,,
23,4,Vanilla Ice,23.0,6.0,0.08812260536398467,,,
23,5,Amber Rose,24.0,6.0,0.10434782608695652,,,
23,5,Babyface,0.0,10.0,0.0,,,
23,5,Calvin Johnson Jr.,24.0,6.0,0.10434782608695652,,,
23,5,Jake T. Austin,0.0,10.0,0.0,,,
23,5,James Hinchcliffe,29.0,1.0,0.12608695652173912,,,
23,5,Jana Kramer,26.0,4.0,0.11304347826086956,,,
23,5,Laurie Hernandez,25.0,5.0,0.10869565217391304,,,
23,5,Marilu Henner,27.0,2.0,0.11739130434782609,,,
23,5,Maureen McCormick,24.0,6.0,0.10434782608695652,,,
23,5,Rick Perry,0.0,10.0,0.0,,,
23,5,Ryan Lochte,24.0,6.0,0.10434782608695652,,,
23,5,Terra Jole,27.0,2.0,0.11739130434782609,,,
23,5,Vanilla Ice,0.0,10.0,0.0,,,
23,6,Amber Rose,28.0,9.0,0.09180327868852459,,,
23,6,Babyface,0.0,10.0,0.0,,,
23,6,Calvin Johnson Jr.,37.0,3.0,0.12131147540983607,,,
23,6,Jake T. Austin,0.0,10.0,0.0,,,
23,6,James Hinchcliffe,38.0,2.0,0.12459016393442623,,,
23,6,Jana Kramer,40.0,1.0,0.13114754098360656,,,
23,6,Laurie Hernandez,37.0,3.0,0.12131147540983607,,,
23,6,Marilu Henner,34.0,5.0,0.11147540983606558,,,
23,6,Maureen McCormick,31.0,6.0,0.10163934426229508,,,
23,6,Rick Perry,0.0,10.0,0.0,,,
23,6,Ryan Lochte,30.0,7.0,0.09836065573770492,,,
23,6,Terra Jole,30.0,7.0,0.09836065573770492,,,
23,6,Vanilla Ice,0.0,10.0,0.0,,,
23,7,Amber Rose,0.0,9.0,0.0,,,
23,7,Babyface,0.0,9.0,0.0,,,
23,7,Calvin Johnson Jr.,37.0,1.0,0.13430127041742287,,,
23,7,Jake T. Austin,0.0,9.0,0.0,,,
23,7,James Hinchcliffe,37.0,1.0,0.13430127041742287,,,
23,7,Jana Kramer,34.5,3.0,0.12522686025408347,,,
23,7,Laurie Hernandez,34.5,3.0,0.12522686025408347,,,
23,7,Marilu Henner,32.0,8.0,0.1161524500907441,,,
23,7,Maureen McCormick,33.0,6.0,0.11978221415607986,,,
23,7,Rick Perry,0.0,9.0,0.0,,,
23,7,Ryan Lochte,33.0,6.0,0.11978221415607986,,,
23,7,Terra Jole,34.5,3.0,0.12522686025408347,,,
23,7,Vanilla Ice,0.0,9.0,0.0,,,
23,8,Amber Rose,0.0,8.0,0.0,,,
23,8,Babyface,0.0,8.0,0.0,,,
23,8,Calvin Johnson Jr.,30.0,3.0,0.14925387985460684,,,
23,8,Jake T. Austin,0.0,8.0,0.0,,,
23,8,James Hinchcliffe,34.9998,1.0,0.1741285314711756,,,
23,8,Jana Kramer,30.0,3.0,0.14925387985460684,,,
23,8,Laurie Hernandez,33.0,2.0,0.1641792678400675,,,
23,8,Marilu Henner,23.0,7.0,0.11442797455519857,,,
23,8,Maureen McCormick,0.0,8.0,0.0,,,
23,8,Rick Perry,0.0,8.0,0.0,,,
23,8,Ryan Lochte,26.0,5.0,0.12935336254065924,,,
23,8,Terra Jole,24.0,6.0,0.11940310388368545,,,
23,8,Vanilla Ice,0.0,8.0,0.0,,,
23,9,Amber Rose,0.0,7.0,0.0,,,
23,9,Babyface,0.0,7.0,0.0,,,
23,9,Calvin Johnson Jr.,37.0,4.0,0.16299559471365638,,,
23,9,Jake T. Austin,0.0,7.0,0.0,,,
23,9,James Hinchcliffe,36.0,5.0,0.15859030837004406,,,
23,9,Jana Kramer,40.0,1.0,0.1762114537444934,,,
23,9,Laurie Hernandez,40.0,1.0,0.1762114537444934,,,
23,9,Marilu Henner,36.0,5.0,0.15859030837004406,,,
23,9,Maureen McCormick,0.0,7.0,0.0,,,
23,9,Rick Perry,0.0,7.0,0.0,,,
23,9,Ryan Lochte,0.0,7.0,0.0,,,
23,9,Terra Jole,38.0,3.0,0.16740088105726872,,,
23,9,Vanilla Ice,0.0,7.0,0.0,,,
23,10,Amber Rose,0.0,6.0,0.0,,,
23,10,Babyface,0.0,6.0,0.0,,,
23,10,Calvin Johnson Jr.,28.0,5.0,0.19112627986348124,,,
23,10,Jake T. Austin,0.0,6.0,0.0,,,
23,10,James Hinchcliffe,29.5,3.0,0.20136518771331058,,,
23,10,Jana Kramer,29.0,4.0,0.19795221843003413,,,
23,10,Laurie Hernandez,30.0,1.0,0.20477815699658702,,,
23,10,Marilu Henner,0.0,6.0,0.0,,,
23,10,Maureen McCormick,0.0,6.0,0.0,,,
23,10,Rick Perry,0.0,6.0,0.0,,,
23,10,Ryan Lochte,0.0,6.0,0.0,,,
23,10,Terra Jole,30.0,1.0,0.20477815699658702,,,
23,10,Vanilla Ice,0.0,6.0,0.0,,,
23,11,Amber Rose,0.0,5.0,0.0,,,
23,11,Babyface,0.0,5.0,0.0,,,
23,11,Calvin Johnson Jr.,38.3331,3.0,0.25191616266698036,,,
23,11,Jake T. Austin,0.0,5.0,0.0,,,
23,11,James Hinchcliffe,38.9998,2.0,0.25629755904896034,,,
23,11,Jana Kramer,35.5,4.0,0.2332976924558098,,,
23,11,Laurie Hernandez,39.333200000000005,1.0,0.2584885858282496,,,
23,11,Marilu Henner,0.0,5.0,0.0,,,
23,11,Maureen McCormick,0.0,5.0,0.0,,,
23,11,Rick Perry,0.0,5.0,0.0,,,
23,11,Ryan Lochte,0.0,5.0,0.0,,,
23,11,Terra Jole,0.0,5.0,0.0,,,
23,11,Vanilla Ice,0.0,5.0,0.0,,,
24,1,Bonner Bolton,22.0,9.0,0.0728476821192053,,,
24,1,Charo,21.0,10.0,0.0695364238410596,,,
24,1,Chris Kattan,17.0,12.0,0.056291390728476824,,,
24,1,David Ross,28.0,3.0,0.09271523178807947,,,
24,1,Erika Jayne,24.0,7.0,0.07947019867549669,,,
24,1,Heather Morris,28.0,3.0,0.09271523178807947,,,
24,1,Mr. T,20.0,11.0,0.06622516556291391,,,
24,1,Nancy Kerrigan,28.0,3.0,0.09271523178807947,,,
24,1,Nick Viall,24.0,7.0,0.07947019867549669,,,
24,1,Normani,27.0,6.0,0.08940397350993377,,,
24,1,Rashad Jennings,31.0,2.0,0.10264900662251655,,,
24,1,Simone Biles,32.0,1.0,0.10596026490066225,,,
24,2,Bonner Bolton,28.0,5.0,0.08536585365853659,,,
24,2,Charo,25.0,9.0,0.07621951219512195,,,
24,2,Chris Kattan,22.0,11.0,0.06707317073170732,,,
24,2,David Ross,27.0,8.0,0.08231707317073171,,,
24,2,Erika Jayne,28.0,5.0,0.08536585365853659,,,
24,2,Heather Morris,30.0,3.0,0.09146341463414634,,,
24,2,Mr. T,22.0,11.0,0.06707317073170732,,,
24,2,Nancy Kerrigan,28.0,5.0,0.08536585365853659,,,
24,2,Nick Viall,25.0,9.0,0.07621951219512195,,,
24,2,Normani,32.0,1.0,0.0975609756097561,,,
24,2,Rashad Jennings,32.0,1.0,0.0975609756097561,,,
24,2,Simone Biles,29.0,4.0,0.08841463414634146,,,
24,3,Bonner Bolton,24.0,9.0,0.0761904761904762,,,
24,3,Charo,24.0,9.0,0.0761904761904762,,,
24,3,Chris Kattan,0.0,12.0,0.0,,,
24,3,David Ross,31.0,5.0,0.09841269841269841,,,
24,3,Erika Jayne,26.0,7.0,0.08253968253968254,,,
24,3,Heather Morris,33.0,2.0,0.10476190476190476,,,
24,3,Mr. T,24.0,9.0,0.0761904761904762,,,
24,3,Nancy Kerrigan,33.0,2.0,0.10476190476190476,,,
24,3,Nick Viall,26.0,7.0,0.08253968253968254,,,
24,3,Normani,34.0,1.0,0.10793650793650794,,,
24,3,Rashad Jennings,28.0,6.0,0.08888888888888889,,,
24,3,Simone Biles,32.0,4.0,0.10158730158730159,,,
24,4,Bonner Bolton,32.0,5.0,0.09815950920245399,,,
24,4,Charo,0.0,11.0,0.0,,,
24,4,Chris Kattan,0.0,11.0,0.0,,,
24,4,David Ross,31.0,7.0,0.0950920245398773,,,
24,4,Erika Jayne,30.0,8.0,0.09202453987730061,,,
24,4,Heather Morris,35.0,3.0,0.10736196319018405,,,
24,4,Mr. T,28.0,10.0,0.08588957055214724,,,
24,4,Nancy Kerrigan,33.0,4.0,0.10122699386503067,,,
24,4,Nick Viall,30.0,8.0,0.09202453987730061,,,
24,4,Normani,32.0,5.0,0.09815950920245399,,,
24,4,Rashad Jennings,39.0,1.0,0.1196319018404908,,,
24,4,Simone Biles,36.0,2.0,0.11042944785276074,,,
24,5,Bonner Bolton,30.0,8.0,0.09868421052631579,,,
24,5,Charo,0.0,10.0,0.0,,,
24,5,Chris Kattan,0.0,10.0,0.0,,,
