celebrity_name,total_score,is_eliminated,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,certainty,season,week
Jodie Sweetin,21.0,False,0.08828694417790058,0.0006243553273351434,0.08704921565849214,0.08937109232651583,0.9929281126088467,22,2
Kim Fields,19.0,False,0.07976939083110553,0.0004991541737789999,0.07875373853637305,0.08074003326556643,0.9937425349676312,22,2
Marla Maples,20.0,False,0.08378708049949765,0.0006347480844048966,0.08247558344282427,0.08494518636121379,0.9924242725654022,22,2
Mischa Barton,15.0,False,0.06496389527922934,0.0004907515082841767,0.06406340068938547,0.06582040182631227,0.9924457807498331,22,2
Nyle DiMarco,20.0,False,0.08379649621304434,0.0005236634281855,0.08285783932587149,0.08487385987872356,0.9937507717881886,22,2
Paige VanZant,24.0,False,0.10261026666970104,0.0006821814270600438,0.10127021290340561,0.10377060008437258,0.9933517234756248,22,2
Von Miller,20.0,False,0.0837570931647868,0.0005785152057839316,0.0825168206796816,0.0847380375057618,0.993092940741798,22,2
Wanya Morris,24.0,False,0.10257220215148026,0.000763871885497206,0.10117006673675233,0.10407879756886106,0.9925528372261219,22,2
Antonio Brown,20.0,False,0.08430608116446096,0.0003188793896431919,0.08361969157550872,0.084923771272981,0.9962175991904886,22,3
Doug Flutie,20.0,False,0.08425695441938721,0.0003531674511395271,0.08357555729420134,0.08499722455246121,0.9958084474620144,22,3
Ginger Zee,21.0,False,0.08818010620233756,0.0003635872175816044,0.08743542982161105,0.08884069873189722,0.995876765936896,22,3
Jodie Sweetin,23.0,False,0.09687768732588642,0.0004089578857835858,0.09608855055586421,0.09759210320394178,0.9957786163452902,22,3
Kim Fields,22.0,False,0.09241658541547518,0.00039726844800169004,0.0917253466572714,0.09320702821859828,0.9957013295155226,22,3
Marla Maples,21.0,False,0.08822979020848414,0.0004006899855466317,0.08755585304640777,0.0890062081619782,0.9954585635463962,22,3
Mischa Barton,18.0,True,0.07682709120104232,0.00036278671824233755,0.07619252378555685,0.07756971714959104,0.9952778803339959,22,3
Nyle DiMarco,25.0,False,0.1063144679582158,0.0004446125075154353,0.10551428846496959,0.10711208171602835,0.995817949183641,22,3
Paige VanZant,23.0,False,0.09684107382901694,0.00040679304581740723,0.09598902374372645,0.09756931860837649,0.9957993748960731,22,3
Von Miller,20.0,False,0.08423697615574972,0.0003874507576298767,0.08345974602181713,0.08500128167370387,0.9954004669289944,22,3
Wanya Morris,24.0,False,0.10151318611994369,0.00042160349806310725,0.10080639942339178,0.10236729767140777,0.9958468105063222,22,3
Antonio Brown,35.0,False,0.10937728788304621,0.0006205574915627758,0.10818667470537893,0.11045381314979583,0.9943264501838232,22,4
Doug Flutie,24.0,False,0.07745317013652049,0.000513203720447439,0.0765095975447993,0.07851828853251151,0.9933740127157757,22,4
Ginger Zee,36.0,False,0.11274538925805924,0.0006501575170308286,0.1114496413821377,0.11392193654061793,0.9942334003961554,22,4
Jodie Sweetin,27.0,False,0.08515102037334515,0.0004940271593668177,0.08426084370233279,0.08604611828195491,0.9941982238474565,22,4
Kim Fields,32.0,False,0.09961625920137894,0.000545807776860784,0.09845973530987719,0.10056221835364909,0.9945208966765414,22,4
Marla Maples,28.0,True,0.08783657196416682,0.0005303389710994285,0.08694871209991507,0.08890761536637551,0.993962207777009,22,4
Nyle DiMarco,34.0,False,0.10607432896579239,0.0006292881475071397,0.10498635604021644,0.10728077891723438,0.9940674793454496,22,4
Paige VanZant,36.0,False,0.11282954683733143,0.0005979408964038592,0.11170460333866918,0.11394391472636911,0.9947004936812702,22,4
Von Miller,32.0,False,0.09961639883869157,0.0005352403185047805,0.09846201659404208,0.10049110254357756,0.9946269858703536,22,4
Wanya Morris,35.0,False,0.10930002654166779,0.0006529401850785653,0.10812773623701596,0.11067706733359306,0.9940261662715183,22,4
Antonio Brown,26.0,False,0.09482427388970466,0.0005291650343376492,0.09382155818016044,0.09574185322352088,0.9944195192577678,22,5
Doug Flutie,28.0,False,0.10122805392853021,0.0004401480135289173,0.1004209653362129,0.10205687127914909,0.9956519166728259,22,5
Ginger Zee,32.0,False,0.11534912906214084,0.0006088455622637694,0.114323571953928,0.11648893747625917,0.9947217151337504,22,5
Jodie Sweetin,35.0,False,0.12718498773697073,0.0006056638268513084,0.1260890971754547,0.12826138101205292,0.9952379299033006,22,5
Kim Fields,28.0,False,0.10127583625625208,0.0005427106579884842,0.10016101307204646,0.10237357122601629,0.9946412621406029,22,5
Nyle DiMarco,37.0,False,0.1357930239947898,0.0007088379966943712,0.13451429562403083,0.13716706793324157,0.9947800116983803,22,5
Paige VanZant,31.0,False,0.11173054530116096,0.0004760160005285922,0.1108274175408038,0.11268188917027296,0.9957396072914033,22,5
Von Miller,29.0,False,0.10451960546635888,0.0005459499789232591,0.10349302700893422,0.10552499852096621,0.994776578265032,22,5
Wanya Morris,30.0,False,0.10809454436409188,0.000606167827565554,0.1070335480402591,0.10925132824937764,0.9943922440199774,22,5
Antonio Brown,27.0,False,0.11876953324334177,0.0005591130384804076,0.11778319403992799,0.11974441286278667,0.9952924540224061,22,6
Doug Flutie,21.0,True,0.09359235572030868,0.0004417986639091076,0.09288686193540327,0.09448186270250222,0.9952795432863195,22,6
Ginger Zee,24.0,False,0.10545455130153408,0.0004311024428277707,0.10458803553546558,0.10625981361392506,0.9959119598205384,22,6
Jodie Sweetin,25.0,False,0.10962923578450151,0.00045980521358700234,0.10880132910982708,0.11044094169770168,0.9958058157543774,22,6
Kim Fields,24.0,False,0.10534564166825659,0.0004738585390623492,0.1045229336280739,0.10627448295022603,0.9955018685960015,22,6
Nyle DiMarco,25.0,False,0.10963713625283149,0.0004470326645258472,0.10861646958355375,0.11056858364516838,0.9959226163706524,22,6
Paige VanZant,28.0,False,0.12353325021865125,0.0004585881681345818,0.12258961370063258,0.12445232786141357,0.9962877349432409,22,6
Von Miller,24.0,False,0.10547247537352021,0.0004933998482099455,0.10457806334611792,0.10638929513860325,0.9953220037126974,22,6
Wanya Morris,29.0,False,0.12856582043705436,0.00048492043017697424,0.12768598047376986,0.129613361664323,0.9962282321341045,22,6
Antonio Brown,26.0,False,0.12148838507510487,0.00020745368317335602,0.12107512115083797,0.12187110347366797,0.9982923990384339,22,7
Ginger Zee,27.5,False,0.1284832919503083,0.00019087563792253873,0.12815518176975987,0.12881661123117996,0.9985143933111835,22,7
Jodie Sweetin,25.5,False,0.11920596427018819,0.00019775233720773953,0.11880859400238189,0.11956187995998577,0.9983410868875695,22,7
Kim Fields,26.0,True,0.12148630425694,0.00020602126930672178,0.1210631035213859,0.12180157672436412,0.9983041605342525,22,7
Nyle DiMarco,28.0,False,0.1309407274445131,0.0001850354058477255,0.1306051609519283,0.13134388533113026,0.9985868766008946,22,7
Paige VanZant,27.5,False,0.12846430339683387,0.0001788027501540745,0.12807653655604911,0.12879390447059674,0.9986081522615529,22,7
Von Miller,26.0,True,0.12148214571125651,0.00019492904273851272,0.12111032575853502,0.1218524833397388,0.9983954099460687,22,7
Wanya Morris,27.5,False,0.12844887789485504,0.00020820010425855,0.12811012945307432,0.12887708854505373,0.9983791208792888,22,7
Antonio Brown,27.0,False,0.15961917608550336,0.0004867279595133206,0.15869368609540427,0.1604749714173622,0.996950692445295,22,8
Ginger Zee,30.0,False,0.17750462217366406,0.0004539674694779835,0.1765391964923379,0.17828753082166474,0.9974425033899464,22,8
Jodie Sweetin,30.0,True,0.1775317695369646,0.0004583128716150238,0.17670181266821597,0.17849813211352925,0.9974184177130078,22,8
Nyle DiMarco,29.0,False,0.17130114180717704,0.00047335198995635707,0.17045895304723963,0.17235603209043449,0.9972367260079961,22,8
Paige VanZant,28.0,False,0.165346131821986,0.0004622649347325933,0.1645362192955232,0.1661259931047837,0.9972042591523684,22,8
Wanya Morris,25.0,False,0.14869715857470514,0.0004624788213069853,0.1478921633716145,0.14948479078928284,0.9968897938216174,22,8
Antonio Brown,27.5,True,0.19176708781607657,0.00029081751861475435,0.19114071481843667,0.19233729522960188,0.9984834857642847,22,9
Ginger Zee,28.0,False,0.19509704832821548,0.0002931343373331148,0.19448638468994942,0.19564503437489578,0.9984974947604539,22,9
Nyle DiMarco,28.5,False,0.19853360683625648,0.00025884098111793487,0.19801644560592985,0.1989969083237308,0.9986962359408933,22,9
Paige VanZant,29.5,False,0.20552537994797862,0.0002687189259090977,0.20500525073845602,0.20597627483755554,0.9986925268014242,22,9
Wanya Morris,30.0,True,0.20907687707147274,0.00030420380825979743,0.20849486644735407,0.20965123223458473,0.9985450145777919,22,9
Ginger Zee,28.3332,False,0.3256986710527618,0.0002648739668683723,0.3252118069795663,0.3261272709804539,0.9991867514656655,22,10
Nyle DiMarco,28.9998,False,0.3332682642863982,0.0002699742100540627,0.3327484153537006,0.33378070331324533,0.9991899192362881,22,10
Paige VanZant,29.666600000000003,False,0.34103306466083994,0.0002778151902182895,0.3405293592378403,0.34151230437707175,0.9991853716867759,22,10
Amber Rose,24.0,False,0.0722478770954089,0.0004197360845735088,0.0714639837828392,0.07304509143767385,0.9941903333156874,23,1
Babyface,26.0,False,0.07823772238078304,0.000498420094086897,0.07745498523397987,0.079036050809586,0.9936294145724094,23,1
Calvin Johnson Jr.,26.0,False,0.07818753616575073,0.00046569422616227283,0.07715358776732965,0.07908679999208376,0.9940438815570932,23,1
Jake T. Austin,22.0,False,0.06680276106534931,0.0004125871150312511,0.0660373581324675,0.06757841676868055,0.9938238014649179,23,1
James Hinchcliffe,31.0,False,0.09515296996909109,0.0006023597496451363,0.09410005995713913,0.09631179080432797,0.9936695643883654,23,1
Jana Kramer,27.0,False,0.08134344859267767,0.0005256066374985159,0.08031248092190288,0.08234896264992518,0.9935384269219951,23,1
Laurie Hernandez,31.0,False,0.09532404165080434,0.000555120451126803,0.09415640960762406,0.09637762497673363,0.9941764906154489,23,1
Marilu Henner,27.0,False,0.08133600487123785,0.0004628376321458854,0.0804740929490604,0.08221231848338621,0.9943095602878627,23,1
Maureen McCormick,22.0,False,0.06686656866270367,0.00036634924612882405,0.06609035863546756,0.06760169200064688,0.9945211896848363,23,1
Rick Perry,20.0,False,0.06179254815015212,0.00034055759013139846,0.06108842782980793,0.06247263891071675,0.994488694829288,23,1
Ryan Lochte,24.0,False,0.07226530801301215,0.0004636399490724415,0.0713866753872027,0.07298776677250735,0.9935841974272225,23,1
Terra Jole,25.0,False,0.07525991250784508,0.00041404485654002296,0.07443479264287105,0.07598766868620893,0.9944984674743428,23,1
Vanilla Ice,25.0,False,0.07518330087518411,0.00043626561213993187,0.07437948572966334,0.0759748732772364,0.994197307020821,23,1
Amber Rose,24.0,False,0.06822687703434599,0.0003719931656119702,0.06757891542574034,0.06898118574600307,0.9945477034596687,23,2
Babyface,30.0,False,0.08519718623023538,0.0004539985935214221,0.08429508110778053,0.08612160558611247,0.9946712020242717,23,2
Calvin Johnson Jr.,28.0,False,0.07918186204296421,0.0004092560625200514,0.07829093575842928,0.07986246786712947,0.9948314417978957,23,2
Jake T. Austin,24.0,True,0.0682575968534736,0.00034219194922629906,0.06762428924246369,0.06889507737419712,0.994986756566293,23,2
James Hinchcliffe,29.0,False,0.08202026244795785,0.00040489607958220223,0.08127243400626162,0.08275190993781115,0.9950634627652025,23,2
Jana Kramer,29.0,False,0.08206623623024921,0.00040752886672682957,0.08134063951388919,0.08282335944241946,0.9950341469836214,23,2
Laurie Hernandez,32.0,False,0.09171394400052173,0.00040646551372148474,0.0909788711441894,0.09250597431390238,0.9955681165154213,23,2
Marilu Henner,27.0,False,0.07625815372195002,0.00038481860990633544,0.07570867795258096,0.0769700713999248,0.9949537381758619,23,2
Maureen McCormick,26.0,False,0.07352932042654824,0.00035901516436941035,0.07288551039500245,0.07428376898603832,0.9951173876994002,23,2
Rick Perry,22.0,False,0.06338222912871548,0.00038228814529558334,0.06256175749136175,0.06407279722379336,0.9939685279209849,23,2
Ryan Lochte,24.0,False,0.06830477827928964,0.00036136879945584065,0.06766449104141967,0.06910678053692523,0.994709465303024,23,2
Terra Jole,31.0,False,0.08835952422203515,0.00041818464829996817,0.08746266034977511,0.08917103773599018,0.9952672374372554,23,2
Vanilla Ice,26.0,False,0.07350202938171338,0.00037496845024772164,0.07283404067861,0.07426523890555323,0.9948985292868524,23,2
Amber Rose,25.0,False,0.07674690661204467,0.00036587691295958847,0.07596824780568599,0.0773949212088327,0.9952326819527841,23,3
Babyface,25.0,False,0.07676161324864397,0.00038310704876219517,0.07609325373401149,0.07751716150812347,0.995009132396407,23,3
Calvin Johnson Jr.,32.0,False,0.09927452049550846,0.0005145490202640319,0.09839003503024894,0.10020669093957917,0.9948169075237456,23,3
James Hinchcliffe,29.0,False,0.08893850464609664,0.00046829987548685715,0.08814357374175208,0.08979129806706927,0.9947345654466497,23,3
Jana Kramer,26.0,False,0.07956083023108616,0.00037601068609128716,0.0788629927202822,0.08018257587812863,0.9952739220417992,23,3
Laurie Hernandez,31.0,False,0.09577517290721622,0.0004246083448082722,0.09490869378713893,0.09651487909335822,0.9955666136440221,23,3
Marilu Henner,28.0,False,0.08573895073384959,0.0004411006699952065,0.08493440549495417,0.08669974720577535,0.9948553059464832,23,3
Maureen McCormick,28.0,False,0.08574404789596861,0.00047004972720428377,0.0847573680566186,0.08661607364104695,0.9945179900093521,23,3
Rick Perry,23.0,True,0.07121358849687077,0.00034824177819889313,0.0705877927496226,0.0719472688092712,0.9951098970638982,23,3
Ryan Lochte,25.0,False,0.07669910523999683,0.0003886285778715141,0.07591257225082193,0.07741771431414214,0.9949330754686712,23,3
Terra Jole,30.0,False,0.09228372394901582,0.00047346258693703577,0.09133041322055034,0.09303170348482025,0.9948694898008384,23,3
Vanilla Ice,23.0,False,0.07126303554370232,0.0003735954489626978,0.07058453850962701,0.07197688367782477,0.9947575142412564,23,3
Amber Rose,24.0,False,0.09114638389187732,0.0005776408908392192,0.0902254526025999,0.09223867128744243,0.9936624925073885,23,4
Babyface,18.0,True,0.0708140854679618,0.0004324242073862575,0.07009149041508807,0.0716123443837652,0.9938935283209737,23,4
Calvin Johnson Jr.,23.0,False,0.08748822267608691,0.0005506666807159153,0.0864791953000732,0.08862384213219529,0.9937058193220512,23,4
James Hinchcliffe,28.0,False,0.10787986360917244,0.0007564912636149674,0.10643969879964482,0.10924137114485287,0.9929876509080917,23,4
Jana Kramer,23.0,False,0.08740858192526649,0.0005251554329576683,0.08649647087265759,0.08847106791348143,0.9939919465412828,23,4
Laurie Hernandez,30.0,False,0.11740723404608527,0.0007351135426686483,0.11604334360167534,0.11893295285044328,0.9937387713062034,23,4
Marilu Henner,21.0,False,0.08036638413677873,0.0004791479532413574,0.07946863861206806,0.08138446446775914,0.9940379555657765,23,4
Maureen McCormick,24.0,False,0.09121243923479523,0.0005549068616206334,0.08998578473030912,0.0922883729197749,0.9939163247219799,23,4
Ryan Lochte,22.0,False,0.08377813080150188,0.0005012809401546734,0.08284014691000065,0.08457819486028374,0.9940165657151939,23,4
Terra Jole,25.0,False,0.09516874251702426,0.0005391925283717988,0.0940126728899537,0.09607402518609061,0.9943343527075043,23,4
Vanilla Ice,23.0,True,0.08732993169344958,0.0004958857056218502,0.08644479500613572,0.08833131433079974,0.9943216982309967,23,4
Amber Rose,24.0,False,0.10426259006060475,0.000315291975925492,0.10366501257454236,0.10495629777004752,0.9969759817424234,23,5
Calvin Johnson Jr.,24.0,False,0.10434048497092469,0.0002700538238988851,0.10382067481849072,0.1047855005719378,0.9974118021018002,23,5
James Hinchcliffe,29.0,False,0.126829493596948,0.00040830454852949056,0.1259909565406331,0.12767445789546347,0.9967806813939741,23,5
Jana Kramer,26.0,False,0.11274281102121973,0.0003251027058090472,0.11218131857952282,0.11334739086823306,0.997116421855511,23,5
Laurie Hernandez,25.0,False,0.10843450874796508,0.0003398675540705217,0.10779953873582285,0.10902048486650219,0.9968656882574118,23,5
Marilu Henner,27.0,False,0.11734260910411062,0.0003590047190581301,0.11670744868982035,0.11797918510246735,0.9969405425548395,23,5
Maureen McCormick,24.0,False,0.10431839921601921,0.0002902370604561599,0.1037732585747045,0.104846814024891,0.9972177768961432,23,5
Ryan Lochte,24.0,False,0.10435819148720009,0.00033249523525146293,0.10381170422702075,0.10494459199586569,0.9968139038199771,23,5
Terra Jole,27.0,False,0.11737091179500775,0.00037647504731747863,0.11674686681226056,0.11826205347097163,0.9967924331373091,23,5
Amber Rose,28.0,True,0.09266473558377777,0.0005001299459187693,0.09174657867195324,0.09365909340996152,0.994602801780332,23,6
Calvin Johnson Jr.,37.0,False,0.12092561946880584,0.0007042930404156903,0.1196555981103566,0.12226874955866744,0.9941758161462437,23,6
James Hinchcliffe,38.0,False,0.12452167237235223,0.0006925091952062016,0.12305679413480533,0.12581767343617944,0.9944386452413246,23,6
